FIPS,STATE,COUNTY,X,Y
30041,Montana,Hill County,-1047646.854,2925254.731
30043,Montana,Jefferson County,-1239745.931,2678511.597
30045,Montana,Judith Basin County,-1085163.641,2754239.591
30047,Montana,Lake County,-1360346.961,2868863.673
30049,Montana,Lewis And Clark County,-1243644.894,2788567.623
30051,Montana,Liberty County,-1116164.797,2928277.639
30053,Montana,Lincoln County,-1437928.373,2985105.108
30055,Montana,Mccone County,-739803.7946,2777050.369
30057,Montana,Madison County,-1242203.7,2583380.608
30059,Montana,Meagher County,-1139577.75,2712535.016
30061,Montana,Mineral County,-1438614.537,2828197.881
30063,Montana,Missoula County,-1360729.536,2800363.677
30065,Montana,Musselshell County,-951844.157,2674103.375
30067,Montana,Park County,-1131030.269,2586493.568
30069,Montana,Petroleum County,-931795.8907,2740759.742
30071,Montana,Phillips County,-890738.8822,2862331.916
30073,Montana,Pondera County,-1210735.494,2906974.261
30075,Montana,Powder River County,-752578.2999,2527796.892
30077,Montana,Powell County,-1289880.75,2766780.375
30079,Montana,Prairie County,-716807.076,2687641.422
30081,Montana,Ravalli County,-1395487.684,2699195.558
30083,Montana,Richland County,-645396.676,2783818.062
30085,Montana,Roosevelt County,-674298.2355,2842700.171
30087,Montana,Rosebud County,-827610.5257,2628727.497
30089,Montana,Sanders County,-1436939.243,2887369.732
30091,Montana,Sheridan County,-631961.6159,2885854.128
30093,Montana,Silver Bow County,-1287405.305,2659111.555
30095,Montana,Stillwater County,-1040937.634,2593559.579
30097,Montana,Sweet Grass County,-1080544.704,2615471.062
30099,Montana,Teton County,-1219122.042,2864660.998
30101,Montana,Toole County,-1163793.786,2946591.757
30103,Montana,Treasure County,-869543.298,2631908.105
30105,Montana,Valley County,-796653.6712,2862925.122
30107,Montana,Wheatland County,-1062652.332,2686116.073
30109,Montana,Wibaux County,-629858.3056,2691145.32
30111,Montana,Yellowstone County,-950537.6271,2611299.28
31001,Nebraska,Adams County,-210085.38,1948506.423
31003,Nebraska,Antelope County,-169568.001,2132532.114
31005,Nebraska,Arthur County,-471192.8169,2076826.208
31007,Nebraska,Banner County,-637767.9665,2086050.766
31009,Nebraska,Blaine County,-327464.1148,2108057.989
31011,Nebraska,Boone County,-170749.0523,2079955.63
31013,Nebraska,Box Butte County,-580558.7666,2157287.614
31015,Nebraska,Boyd County,-224579.975,2214786.56
31017,Nebraska,Brown County,-321177.4672,2165604.143
31019,Nebraska,Buffalo County,-257078.0011,1986921.426
31021,Nebraska,Burt County,-27082.75559,2094345.672
31023,Nebraska,Butler County,-94121.30312,2024851.054
31025,Nebraska,Cass County,-11757.07194,1988914.769
31027,Nebraska,Cedar County,-102164.7047,2178578.448
31029,Nebraska,Chase County,-478367.9603,1960032.657
31031,Nebraska,Cherry County,-417586.0068,2183117.311
31033,Nebraska,Cheyenne County,-581349.0902,2045008.93
31035,Nebraska,Clay County,-172301.7786,1947590.956
31037,Nebraska,Colfax County,-89916.64564,2063755.169
31039,Nebraska,Cuming County,-64846.05315,2101821.487
31041,Nebraska,Custer County,-309110.6583,2049177.237
31043,Nebraska,Dakota County,-46190.79597,2154787.998
31045,Nebraska,Dawes County,-580413.692,2213211.163
31047,Nebraska,Dawson County,-319207.0897,1990865.85
31049,Nebraska,Deuel County,-527298.5817,2029074.776
31051,Nebraska,Dixon County,-70923.09195,2166396.813
31053,Nebraska,Dodge County,-54112.41969,2063857.671
31055,Nebraska,Douglas County,-12871.82632,2032077.063
31057,Nebraska,Dundy County,-479847.787,1921110.737
31059,Nebraska,Fillmore County,-134103.7872,1946879.521
31061,Nebraska,Franklin County,-249236.1,1910609.832
31063,Nebraska,Frontier County,-368929.9096,1954929.032
31065,Nebraska,Furnas County,-330176.5758,1913547.911
31067,Nebraska,Gage County,-58127.66117,1916502.056
31069,Nebraska,Garden County,-523631.5908,2085706.806
31071,Nebraska,Garfield County,-246329.0517,2105205.593
31073,Nebraska,Gosper County,-321713.6369,1951136.369
31075,Nebraska,Grant County,-472552.233,2115730.381
31077,Nebraska,Greeley County,-208689.2037,2065290.3
31079,Nebraska,Hall County,-209138.6211,1987483.309
31081,Nebraska,Hamilton County,-169090.5244,1986584.278
31083,Nebraska,Harlan County,-287316.0819,1911905.679
31085,Nebraska,Hayes County,-424996.5378,1957068.112
31087,Nebraska,Hitchcock County,-425418.6649,1918009.738
31089,Nebraska,Holt County,-227473.9518,2165147.56
31091,Nebraska,Hooker County,-422774.2048,2112943.249
31093,Nebraska,Howard County,-209322.8625,2026404.731
31095,Nebraska,Jefferson County,-96451.84341,1907253.854
31097,Nebraska,Johnson County,-22319.1647,1930992.62
31099,Nebraska,Kearney County,-247670.4773,1947593.525
31101,Nebraska,Keith County,-470806.0444,2035340.6
31103,Nebraska,Keya Paha County,-301464.224,2215073.062
31105,Nebraska,Kimball County,-641269.8148,2047165.897
31107,Nebraska,Knox County,-154200.6541,2183664.291
31109,Nebraska,Lancaster County,-57564.21021,1975012.967
31111,Nebraska,Lincoln County,-395534.3621,2014175.851
31113,Nebraska,Logan County,-370887.4386,2071163.78
31115,Nebraska,Loup County,-284468.8204,2106434.869
31117,Nebraska,Mcpherson County,-418679.417,2073740.455
31119,Nebraska,Madison County,-131841.2642,2102703.198
31121,Nebraska,Merrick County,-169636.7969,2019747.386
31123,Nebraska,Morrill County,-578547.8385,2100544.599
31125,Nebraska,Nance County,-165323.0047,2045208.554
31127,Nebraska,Nemaha County,12631.38685,1930449.208
31129,Nebraska,Nuckolls County,-172816.9229,1908597.504
31131,Nebraska,Otoe County,-11324.73226,1959668.533
31133,Nebraska,Pawnee County,-20024.74731,1901727.914
31135,Nebraska,Perkins County,-472191.5441,1996377.244
31137,Nebraska,Phelps County,-286804.1069,1949396.27
31139,Nebraska,Pierce County,-131223.4762,2141584.589
31141,Nebraska,Platte County,-125863.5855,2063934.07
31143,Nebraska,Polk County,-130516.9349,2020993.025
31145,Nebraska,Red Willow County,-377808.4872,1915602.784
31147,Nebraska,Richardson County,23846.69845,1901032.392
31149,Nebraska,Rock County,-282034.7625,2163106.341
31151,Nebraska,Saline County,-95830.18723,1946279.671
31153,Nebraska,Sarpy County,-9350.277196,2011640.883
31155,Nebraska,Saunders County,-53001.27743,2024500.402
31157,Nebraska,Scotts Bluff County,-634800.0547,2120031.477
31159,Nebraska,Seward County,-95266.67734,1985279.319
31161,Nebraska,Sheridan County,-523026.4219,2184859.45
31163,Nebraska,Sherman County,-247506.7084,2027555.17
31165,Nebraska,Sioux County,-633130.164,2191217.416
31167,Nebraska,Stanton County,-98335.96622,2102235.438
31169,Nebraska,Thayer County,-134640.6054,1907850.11
31171,Nebraska,Thomas County,-375097.4244,2110250.03
31173,Nebraska,Thurston County,-44643.29798,2128740.342
31175,Nebraska,Valley County,-246803.9713,2066367.68
31177,Nebraska,Washington County,-18369.41436,2058471.368
31179,Nebraska,Wayne County,-91794.38424,2134875.433
31181,Nebraska,Webster County,-211030.9277,1909520.953
31183,Nebraska,Wheeler County,-208193.8405,2104161.369
31185,Nebraska,York County,-133501.6535,1985866.405
32001,Nevada,Churchill County,-1883735.195,2062395.313
32003,Nevada,Clark County,-1682683.582,1631615.575
32005,Nevada,Douglas County,-2007919.176,2015829.448
32007,Nevada,Elko County,-1600640.783,2178718.499
32009,Nevada,Esmeralda County,-1870784.152,1852446.42
32011,Nevada,Eureka County,-1702694.728,2066994.926
32013,Nevada,Humboldt County,-1817922.758,2256925.398
32015,Nevada,Lander County,-1767708.645,2075674.166
32017,Nevada,Lincoln County,-1639258.748,1786045.056
32019,Nevada,Lyon County,-1969407.883,2018469.856
32021,Nevada,Mineral County,-1919178.143,1950757.889
32023,Nevada,Nye County,-1765895.615,1857776.872
32027,Nevada,Pershing County,-1866902.913,2157379.606
32029,Nevada,Storey County,-1986021.246,2072079.407
32031,Nevada,Washoe County,-1963789.049,2206348.676
32033,Nevada,White Pine County,-1601271.384,1984156.452
32510,Nevada,Carson City,-2012237.68,2044579.753
33001,New Hampshire,Belknap County,1956049.259,2534932.499
33003,New Hampshire,Carroll County,1962921.978,2577742.681
33005,New Hampshire,Cheshire County,1908044.364,2453356.845
33007,New Hampshire,Coos County,1931607.691,2663377.455
33009,New Hampshire,Grafton County,1913162.575,2572336.564
33011,New Hampshire,Hillsborough County,1950242.243,2463772.63
33013,New Hampshire,Merrimack County,1942222.162,2505807.878
33015,New Hampshire,Rockingham County,1994471.34,2483817.944
33017,New Hampshire,Strafford County,1993053.329,2519233.184
33019,New Hampshire,Sullivan County,1898072.899,2501748.806
34001,New Jersey,Atlantic County,1803710.599,2031834.035
34003,New Jersey,Bergen County,1814401.264,2204752.455
34005,New Jersey,Burlington County,1793128.135,2075366.679
34007,New Jersey,Camden County,1770779.48,2061835.737
34009,New Jersey,Cape May County,1800201.815,1993222.583
34011,New Jersey,Cumberland County,1768774.33,2011919.092
34013,New Jersey,Essex County,1804735.869,2182643.518
34015,New Jersey,Gloucester County,1757950.477,2048967.108
34017,New Jersey,Hudson County,1819905.966,2180131.941
34019,New Jersey,Hunterdon County,1755884.159,2146097.44
34021,New Jersey,Mercer County,1780222.646,2119053.231
34023,New Jersey,Middlesex County,1800141.087,2141559.363
34025,New Jersey,Monmouth County,1820299.025,2125684.596
34027,New Jersey,Morris County,1778629.855,2185127.613
34029,New Jersey,Ocean County,1824854.704,2083480.234
34031,New Jersey,Passaic County,1794089.083,2208556.382
34033,New Jersey,Salem County,1743771.149,2031005.452
34035,New Jersey,Somerset County,1780207.58,2151254.925
34037,New Jersey,Sussex County,1759786.533,2212712.261
34039,New Jersey,Union County,1803087.26,2167525.559
34041,New Jersey,Warren County,1741874.528,2176288.673
35001,New Mexico,Bernalillo County,-963188.3953,1386691.201
35003,New Mexico,Catron County,-1135550.951,1279610.778
35005,New Mexico,Chaves County,-781854.9846,1178638.919
35006,New Mexico,Cibola County,-1084544.212,1385659.523
35007,New Mexico,Colfax County,-765272.3634,1541482.573
35009,New Mexico,Curry County,-668062.1295,1304991.166
35011,New Mexico,De Baca County,-766954.2879,1287248.125
35013,New Mexico,Doña Ana County,-1012142.999,1088783.153
35015,New Mexico,Eddy County,-775358.9983,1078226.936
35017,New Mexico,Grant County,-1150457.418,1149138.123
35019,New Mexico,Guadalupe County,-796007.7502,1348351.719
35021,New Mexico,Harding County,-699107.961,1451609.945
35023,New Mexico,Hidalgo County,-1193391.874,1062011.675
35025,New Mexico,Lea County,-689508.9883,1106809.451
35027,New Mexico,Lincoln County,-868706.7008,1229737.139
35028,New Mexico,Los Alamos County,-920555.1069,1474062.756
35029,New Mexico,Luna County,-1099680.901,1080150.96
35031,New Mexico,Mckinley County,-1098530.228,1462795.035
35033,New Mexico,Mora County,-797811.2659,1477446.746
35035,New Mexico,Otero County,-907455.5889,1106600.705
35037,New Mexico,Quay County,-681830.4598,1365559.793
35039,New Mexico,Rio Arriba County,-946787.1768,1549179.978
35041,New Mexico,Roosevelt County,-684934.5582,1244290.864
35043,New Mexico,Sandoval County,-972524.3119,1459556.863
35045,New Mexico,San Juan County,-1090289.177,1566429.877
35047,New Mexico,San Miguel County,-791831.6016,1417412.551
35049,New Mexico,Santa Fe County,-895412.7228,1430475.272
35051,New Mexico,Sierra County,-1035365.194,1178930.07
35053,New Mexico,Socorro County,-999948.4749,1273334.445
35055,New Mexico,Taos County,-852412.1223,1546671.006
35057,New Mexico,Torrance County,-894223.1289,1332973.593
35059,New Mexico,Union County,-662496.2171,1518646.168
35061,New Mexico,Valencia County,-979888.2166,1350756.687
36001,New York,Albany County,1780443.169,2385249.289
36003,New York,Allegany County,1464342.964,2278548.815
36005,New York,Bronx County,1834509.187,2196946.254
36007,New York,Broome County,1643936.98,2304050.692
36009,New York,Cattaraugus County,1412014.758,2267732.697
36011,New York,Cayuga County,1567737.518,2374439.526
36013,New York,Chautauqua County,1356925.681,2255464.747
36015,New York,Chemung County,1568845.615,2286060.403
36017,New York,Chenango County,1652705.228,2344047.232
36019,New York,Clinton County,1748150.048,2623675.29
36021,New York,Columbia County,1816659.884,2353655.649
36023,New York,Cortland County,1613685.107,2347274.963
36025,New York,Delaware County,1711335.093,2323192.08
36027,New York,Dutchess County,1820406.179,2298754.25
36029,New York,Erie County,1397300.328,2323592.893
36031,New York,Essex County,1757119.24,2553752.167
36033,New York,Franklin County,1703903.787,2595627.355
36035,New York,Fulton County,1731906.788,2432891.232
36037,New York,Genesee County,1435433.15,2357644.153
36039,New York,Greene County,1776833.617,2347254.627
36041,New York,Hamilton County,1712275.97,2490987.62
36043,New York,Herkimer County,1681804.141,2456217.556
36045,New York,Jefferson County,1590775.698,2508226.523
36047,New York,Kings County,1833913.467,2172024.905
36049,New York,Lewis County,1634724.239,2487703.529
36051,New York,Livingston County,1474589.851,2334175.807
36053,New York,Madison County,1638111.937,2388843.96
36055,New York,Monroe County,1471985.02,2381307.728
36057,New York,Montgomery County,1735811.102,2409536.493
36059,New York,Nassau County,1859870.436,2189947.365
36061,New York,New York County,1827575.68,2186232.241
36063,New York,Niagara County,1387460.155,2371359.136
36065,New York,Oneida County,1648770.996,2428756.763
36067,New York,Onondaga County,1594290.542,2390104.004
36069,New York,Ontario County,1509820.646,2355302.693
36071,New York,Orange County,1784395.906,2248556.365
36073,New York,Orleans County,1427249.188,2384624.13
36075,New York,Oswego County,1588690.728,2436988.083
36077,New York,Otsego County,1695430.803,2369555.448
36079,New York,Putnam County,1828676.407,2261806.233
36081,New York,Queens County,1841804.183,2182258.761
36083,New York,Rensselaer County,1814336.67,2406093.9
36085,New York,Richmond County,1817579.991,2161994.379
36087,New York,Rockland County,1813564.819,2226668.669
36089,New York,St. Lawrence County,1647135.996,2571722.277
36091,New York,Saratoga County,1776076.011,2442465.765
36093,New York,Schenectady County,1768117.621,2407434.527
36095,New York,Schoharie County,1743539.37,2375273.679
36097,New York,Schuyler County,1553949.123,2311832.582
36099,New York,Seneca County,1549405.809,2355026.711
36101,New York,Steuben County,1515917.072,2289805.219
36103,New York,Suffolk County,1916558.965,2219152.491
36105,New York,Sullivan County,1739211.263,2274248.013
36107,New York,Tioga County,1604638.584,2296816.053
36109,New York,Tompkins County,1584749.021,2324857.448
36111,New York,Ulster County,1775867.93,2302403.31
36113,New York,Warren County,1765770.902,2492083.498
36115,New York,Washington County,1804774.034,2472917.923
36117,New York,Wayne County,1524638.913,2392871.668
36119,New York,Westchester County,1835028.388,2232826.671
36121,New York,Wyoming County,1439265.332,2324433.93
36123,New York,Yates County,1530166.579,2334378.468
37001,North Carolina,Alamance County,1474728.089,1572762.401
37003,North Carolina,Alexander County,1320295.845,1533038.997
37005,North Carolina,Alleghany County,1314686.836,1596855.37
37007,North Carolina,Anson County,1432790.709,1443984.99
37009,North Carolina,Ashe County,1282966.394,1585422.594
37011,North Carolina,Avery County,1251796.433,1540204.588
37013,North Carolina,Beaufort County,1709880.255,1554745.801
37015,North Carolina,Bertie County,1686744.852,1615496.926
37017,North Carolina,Bladen County,1577416.075,1428761.544
37019,North Carolina,Brunswick County,1617731.315,1374464.226
37021,North Carolina,Buncombe County,1205489.367,1480787.544
37023,North Carolina,Burke County,1276514.134,1506834.895
37025,North Carolina,Cabarrus County,1385195.632,1483013.976
37027,North Carolina,Caldwell County,1287060,1531518.525
37029,North Carolina,Camden County,1746713.975,1664623.636
37031,North Carolina,Carteret County,1742993.493,1485548.212
37033,North Carolina,Caswell County,1473661.73,1612333.892
37035,North Carolina,Catawba County,1321432.026,1503977.361
37037,North Carolina,Chatham County,1494044.085,1537413.373
37039,North Carolina,Cherokee County,1075668.387,1409410.991
37041,North Carolina,Chowan County,1717104.377,1631166.367
37043,North Carolina,Clay County,1104919.49,1404573.347
37045,North Carolina,Cleveland County,1296774.667,1462918.922
37047,North Carolina,Columbus County,1576210.284,1388925.415
37049,North Carolina,Craven County,1697494.859,1510019.832
37051,North Carolina,Cumberland County,1545014.124,1472239.09
37053,North Carolina,Currituck County,1763878.691,1670135.135
37055,North Carolina,Dare County,1798253.644,1604192.673
37057,North Carolina,Davidson County,1407800.143,1532761.676
37059,North Carolina,Davie County,1376002.495,1542989.916
37061,North Carolina,Duplin County,1626897.935,1474774.311
37063,North Carolina,Durham County,1520852.145,1580156.875
37065,North Carolina,Edgecombe County,1635788.182,1587878.711
37067,North Carolina,Forsyth County,1397694.609,1569407.773
37069,North Carolina,Franklin County,1571748.504,1594889.666
37071,North Carolina,Gaston County,1330908.701,1463722.596
37073,North Carolina,Gates County,1702334.911,1662006.436
37075,North Carolina,Graham County,1093298.55,1436078.013
37077,North Carolina,Granville County,1535005.921,1613210.202
37079,North Carolina,Greene County,1637921.407,1539543.085
37081,North Carolina,Guilford County,1439791.529,1570775.945
37083,North Carolina,Halifax County,1623563.726,1624783.652
37085,North Carolina,Harnett County,1534801.605,1506770.297
37087,North Carolina,Haywood County,1166148.013,1468980.246
37089,North Carolina,Henderson County,1214308.512,1450981.49
37091,North Carolina,Hertford County,1679783.717,1647579.887
37093,North Carolina,Hoke County,1509167.122,1462165.108
37095,North Carolina,Hyde County,1763204.221,1568816.331
37097,North Carolina,Iredell County,1349138.009,1524687.672
37099,North Carolina,Jackson County,1156077.938,1437274.96
37101,North Carolina,Johnston County,1576397.465,1531400.34
37103,North Carolina,Jones County,1676368.487,1494220.466
37105,North Carolina,Lee County,1505940.861,1513658.565
37107,North Carolina,Lenoir County,1646302.997,1513043.27
37109,North Carolina,Lincoln County,1323677.525,1484314.988
37111,North Carolina,Mcdowell County,1247170.21,1494736.273
37113,North Carolina,Macon County,1132960.345,1418734.132
37115,North Carolina,Madison County,1186006.548,1505916.697
37117,North Carolina,Martin County,1680413.528,1588520.683
37119,North Carolina,Mecklenburg County,1362697.348,1463374.166
37121,North Carolina,Mitchell County,1231540.194,1530025.882
37123,North Carolina,Montgomery County,1443588.974,1486516.397
37125,North Carolina,Moore County,1481683.846,1490671.681
37127,North Carolina,Nash County,1600385.578,1587248.999
37129,North Carolina,New Hanover County,1646097.352,1398296.877
37131,North Carolina,Northampton County,1642325.495,1646805.024
37133,North Carolina,Onslow County,1676336.57,1460888.579
37135,North Carolina,Orange County,1498854.676,1579049.044
37137,North Carolina,Pamlico County,1729079.643,1519154.323
37139,North Carolina,Pasquotank County,1742060.758,1653103.173
37141,North Carolina,Pender County,1638010.356,1430021.552
37143,North Carolina,Perquimans County,1730519.803,1640428.514
37145,North Carolina,Person County,1505394.763,1617645.776
37147,North Carolina,Pitt County,1662198.209,1556593.377
37149,North Carolina,Polk County,1242895.468,1448685.554
37151,North Carolina,Randolph County,1445280.416,1529734.553
37153,North Carolina,Richmond County,1463896.202,1452940.213
37155,North Carolina,Robeson County,1528493.411,1422787.013
37157,North Carolina,Rockingham County,1434932.939,1605912.888
37159,North Carolina,Rowan County,1382960.571,1511317.321
37161,North Carolina,Rutherford County,1263152.818,1465512.044
37163,North Carolina,Sampson County,1586724.023,1473472.829
37165,North Carolina,Scotland County,1490869.031,1438927.834
37167,North Carolina,Stanly County,1413285.618,1479056.188
37169,North Carolina,Stokes County,1394188.124,1599626.409
37171,North Carolina,Surry County,1354669.092,1594547.909
37173,North Carolina,Swain County,1121743.842,1455205.271
37175,North Carolina,Transylvania County,1187967.651,1432054.99
37177,North Carolina,Tyrrell County,1759744.963,1602276.313
37179,North Carolina,Union County,1394272.731,1439225.335
37181,North Carolina,Vance County,1555147.596,1623916.995
37183,North Carolina,Wake County,1545650.8,1556677.834
37185,North Carolina,Warren County,1580830.177,1632431.425
37187,North Carolina,Washington County,1727246.941,1596012.316
37189,North Carolina,Watauga County,1269211.479,1560293.27
37191,North Carolina,Wayne County,1611551.667,1520555.882
37193,North Carolina,Wilkes County,1316547.473,1564807.212
37195,North Carolina,Wilson County,1611858.913,1559545.423
37197,North Carolina,Yadkin County,1361162.478,1566766.534
37199,North Carolina,Yancey County,1220636.087,1515441.143
38001,North Dakota,Adams County,-505289.6103,2584999.077
38003,North Dakota,Barnes County,-158433.0322,2662289.064
38005,North Dakota,Benson County,-252894.5922,2790292.48
38007,North Dakota,Billings County,-562854.9523,2692104.201
38009,North Dakota,Bottineau County,-359087.5839,2874546.088
38011,North Dakota,Bowman County,-581783.7303,2592438.83
38013,North Dakota,Burke County,-484117.1265,2881866.569
38015,North Dakota,Burleigh County,-341439.7926,2673167.442
38017,North Dakota,Cass County,-95461.77057,2660867.949
38019,North Dakota,Cavalier County,-183219.0043,2865616.656
38021,North Dakota,Dickey County,-193968.805,2571687.534
38023,North Dakota,Divide County,-555727.2924,2889822.515
38025,North Dakota,Dunn County,-502537.6704,2724572.716
38027,North Dakota,Eddy County,-219266.2088,2750384.378
38029,North Dakota,Emmons County,-327286.5758,2595716.03
38031,North Dakota,Foster County,-218699.106,2721598.915
38033,North Dakota,Golden Valley County,-599408.5132,2685745.783
38035,North Dakota,Grand Forks County,-109756.9099,2770364.336
38037,North Dakota,Grant County,-434863.1068,2609458.187
38039,North Dakota,Griggs County,-169719.0443,2720223.233
38041,North Dakota,Hettinger County,-497524.2631,2621810.156
38043,North Dakota,Kidder County,-288837.6268,2671176.631
38045,North Dakota,Lamoure County,-195318.4233,2610194.088
38047,North Dakota,Logan County,-267818.9261,2612522.172
38049,North Dakota,Mchenry County,-347442.3882,2812395.576
38051,North Dakota,Mcintosh County,-266459.939,2574121.392
38053,North Dakota,Mckenzie County,-558216.0428,2771202.095
38055,North Dakota,Mclean County,-402600.8737,2746104.528
38057,North Dakota,Mercer County,-443237.6652,2715451.74
38059,North Dakota,Morton County,-404939.838,2647539.421
38061,North Dakota,Mountrail County,-476377.4847,2816227.077
38063,North Dakota,Nelson County,-165135.7257,2771405.547
38065,North Dakota,Oliver County,-407112.6457,2691948.887
38067,North Dakota,Pembina County,-115356.1499,2863589.534
38069,North Dakota,Pierce County,-297645.6249,2811819.802
38071,North Dakota,Ramsey County,-203812.101,2810714.584
38073,North Dakota,Ransom County,-127683.6365,2608597.244
38075,North Dakota,Renville County,-420717.6955,2869859.64
38077,North Dakota,Richland County,-73249.0497,2586523.974
38079,North Dakota,Rolette County,-285494.1001,2868979.688
38081,North Dakota,Sargent County,-126279.4899,2569927.527
38083,North Dakota,Sheridan County,-329013.3509,2738805.453
38085,North Dakota,Sioux County,-390211.9092,2579730.459
38087,North Dakota,Slope County,-574245.7906,2629065.62
38089,North Dakota,Stark County,-509554.843,2664638.627
38091,North Dakota,Steele County,-130862.4631,2719301.146
38093,North Dakota,Stutsman County,-226114.6719,2668886.423
38095,North Dakota,Towner County,-241588.1935,2857735.583
38097,North Dakota,Traill County,-88144.93938,2718431.623
38099,North Dakota,Walsh County,-128776.3027,2820074.106
38101,North Dakota,Ward County,-415245.4009,2814668.181
38103,North Dakota,Wells County,-277144.7277,2737960.864
38105,North Dakota,Williams County,-559293.8282,2838064.878
39001,Ohio,Adams County,1074058.248,1828471.218
39003,Ohio,Allen County,993096.8989,2035636.131
39005,Ohio,Ashland County,1144144.35,2064503.307
39007,Ohio,Ashtabula County,1254518.363,2179063.447
39009,Ohio,Athens County,1187582.958,1899698.374
39011,Ohio,Auglaize County,986388.1687,2011020.891
39013,Ohio,Belmont County,1264747.198,1988839.342
39015,Ohio,Brown County,1039126.208,1833921.805
39017,Ohio,Butler County,971932.8906,1882600.317
39019,Ohio,Carroll County,1246430.25,2049882.226
39021,Ohio,Champaign County,1030130.256,1968795.333
39023,Ohio,Clark County,1032144.424,1944078.035
39025,Ohio,Clermont County,1013295.917,1843451.707
39027,Ohio,Clinton County,1037251.613,1888033.911
39029,Ohio,Columbiana County,1268976.43,2074925.104
39031,Ohio,Coshocton County,1182154.232,2008575.855
39033,Ohio,Crawford County,1090300.926,2057410.889
39035,Ohio,Cuyahoga County,1185002.612,2136071.668
39037,Ohio,Darke County,958962.1456,1959443
39039,Ohio,Defiance County,953655.4148,2093096.679
39041,Ohio,Delaware County,1092045.67,1992953.786
39043,Ohio,Erie County,1105440.069,2118743.258
39045,Ohio,Fairfield County,1131521.905,1938865.95
39047,Ohio,Fayette County,1064905.588,1908082.149
39049,Ohio,Franklin County,1096369.482,1958587.759
39051,Ohio,Fulton County,979556.8925,2127630.002
39053,Ohio,Gallia County,1172799.85,1839831.714
39055,Ohio,Geauga County,1223043.818,2150497.263
39057,Ohio,Greene County,1026432.779,1917879.997
39059,Ohio,Guernsey County,1221885.161,1986227.817
39061,Ohio,Hamilton County,978011.0829,1855859.322
39063,Ohio,Hancock County,1026256.274,2065881.557
39065,Ohio,Hardin County,1031773.147,2028147.797
39067,Ohio,Harrison County,1251287.412,2018217.679
39069,Ohio,Henry County,988333.2896,2098509.728
39071,Ohio,Highland County,1058157.637,1864734.786
39073,Ohio,Hocking County,1148303.687,1912456.116
39075,Ohio,Holmes County,1176961.23,2037177.237
39077,Ohio,Huron County,1112269.447,2093960.306
39079,Ohio,Jackson County,1144075.632,1857793.567
39081,Ohio,Jefferson County,1277156.388,2032675.059
39083,Ohio,Knox County,1138660.439,2013158.302
39085,Ohio,Lake County,1214837.35,2171548.811
39087,Ohio,Lawrence County,1157676.364,1812039.603
39089,Ohio,Licking County,1138545.024,1978361.087
39091,Ohio,Logan County,1026893.477,1996688.494
39093,Ohio,Lorain County,1146706.492,2115770.631
39095,Ohio,Lucas County,1018167.099,2134692.17
39097,Ohio,Madison County,1064675.122,1945807.684
39099,Ohio,Mahoning County,1264627.092,2102156.507
39101,Ohio,Marion County,1074398.355,2025483.155
39103,Ohio,Medina County,1170303.932,2099148.061
39105,Ohio,Meigs County,1193591.911,1872078.536
39107,Ohio,Mercer County,952700.3995,2004562.093
39109,Ohio,Miami County,992827.0295,1954609.245
39111,Ohio,Monroe County,1261939.22,1955692.159
39113,Ohio,Montgomery County,991776.2848,1920632.215
39115,Ohio,Morgan County,1199052.065,1933890.467
39117,Ohio,Morrow County,1105750.055,2022626.164
39119,Ohio,Muskingum County,1185648.582,1970987.072
39121,Ohio,Noble County,1229935.228,1955055.695
39123,Ohio,Ottawa County,1064229.934,2131416.209
39125,Ohio,Paulding County,949056.5331,2069160.609
39127,Ohio,Perry County,1164925.156,1942031.794
39129,Ohio,Pickaway County,1100080.349,1922067.62
39131,Ohio,Pike County,1105101.231,1858878.782
39133,Ohio,Portage County,1227286.186,2113560.234
39135,Ohio,Preble County,961792.5432,1915599.36
39137,Ohio,Putnam County,987453.5787,2063213.833
39139,Ohio,Richland County,1123244.142,2053455.587
39141,Ohio,Ross County,1101971.218,1887912.715
39143,Ohio,Sandusky County,1064075.665,2111084.342
39145,Ohio,Scioto County,1115522.416,1829405.418
39147,Ohio,Seneca County,1068971.588,2085365.353
39149,Ohio,Shelby County,991004.1443,1985769.088
39151,Ohio,Stark County,1219508.254,2072224.633
39153,Ohio,Summit County,1200456.52,2104620.32
39155,Ohio,Trumbull County,1260477.337,2135804.358
39157,Ohio,Tuscarawas County,1216880.813,2029584.147
39159,Ohio,Union County,1061095.312,1991100.228
39161,Ohio,Van Wert County,952074.026,2040063.577
39163,Ohio,Vinton County,1151688.139,1885076.484
39165,Ohio,Warren County,1006700.279,1885554.639
39167,Ohio,Washington County,1231906.346,1920169.663
39169,Ohio,Wayne County,1176082.516,2067359.615
39171,Ohio,Williams County,942448.5746,2118372.546
39173,Ohio,Wood County,1024592.833,2106279.476
39175,Ohio,Wyandot County,1058584.324,2052150.773
40001,Oklahoma,Adair County,120019.6932,1426581.916
40003,Oklahoma,Alfalfa County,-205403.4672,1523098.114
40005,Oklahoma,Atoka County,-3480.88462,1256746.382
40007,Oklahoma,Beaver County,-395829.7454,1532040.504
40009,Oklahoma,Beckham County,-331914.0904,1363217.684
40011,Oklahoma,Blaine County,-217670.8969,1427542.524
40013,Oklahoma,Bryan County,-24082.77048,1210857.643
40015,Oklahoma,Caddo County,-214459.7292,1348970.556
